,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth
157,bundesliga-2015-2016-rosters!Country,0.0,0.0,0.0,0.0,0.0,1.24784224625e-46,SportsTeam---name,False,players!fullName,3.45882821824e-06,Player---name
158,bundesliga-2015-2016-rosters!Name,0.0,0.5,0.0,0.0,0.0,0.105624519106,Player---name,True,players!fullName,0.20699974569,Player---name
159,bundesliga-2015-2016-rosters!Tag,0.0,0.0588235294118,0.0,0.0,0.0,0.0,Player---tag,False,players!leagueShortname,0.0,League---name
160,bundesliga-2015-2016-rosters!Birthdate,0.0,0.0909090909091,0.0,0.0,0.0,0.0,Player---birthDate,False,players!leagueShortname,0.0,League---name
161,bundesliga-2015-2016-rosters!Position,0.0,0.0,0.0,0.0,0.0,0.0,Player---playPosition,False,players!leagueShortname,0.0,League---name
162,bundesliga-2015-2016-rosters!Club,0.0,0.0,0.0,0.0,0.0,0.0,SportsClub---name,False,players!leagueShortname,0.0,League---name
163,bundesliga-2015-2016-rosters!Country,0.0,0.0,0.0,0.0,0.0,0.0,SportsTeam---name,False,players!leagueShortname,0.0,League---name
164,bundesliga-2015-2016-rosters!Name,0.0,0.1875,0.0,0.0,0.0,0.0,Player---name,False,players!leagueShortname,0.0,League---name
165,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,5.29321915863e-38,Player---playPosition,False,mls_players_2015!birthplace,0.0,SportsTeam---name
166,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.0714285714286,0.0,0.0,0.0,3.18539953042e-48,Player---name,False,mls_players_2015!birthplace,1.43025557177e-05,SportsTeam---name
167,fifa-soccer-12-ultimate-team-data-player-database! height,0.0,0.0,0.0,0.0,0.0,2.63456152801e-20,Player---height,False,mls_players_2015!birthplace,0.0,SportsTeam---name
168,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.0,0.0,0.0,0.0,4.54706534995e-40,Player---strongFoot,False,mls_players_2015!birthplace,0.0,SportsTeam---name
169,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,3.86498012395e-56,Player---playPosition,False,mls_players_2015!player_name,0.0,Player---name
170,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.333333333333,0.0,0.00603015075377,0.0,0.956494037297,Player---name,True,mls_players_2015!player_name,0.275500161862,Player---name
171,fifa-soccer-12-ultimate-team-data-player-database! height,0.0,0.0,0.0,0.0,0.0,1.19645993988e-52,Player---height,False,mls_players_2015!player_name,0.0,Player---name
172,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.0,0.0,0.0,0.0,2.91767264001e-56,Player---strongFoot,False,mls_players_2015!player_name,0.0,Player---name
173,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,5.90418931465e-38,Player---playPosition,False,mls_players_2015!weight,0.0,Player---weight
174,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.0,0.0,0.0,0.0,3.4084064163e-47,Player---name,False,mls_players_2015!weight,0.0,Player---weight
175,fifa-soccer-12-ultimate-team-data-player-database! height,0.0620152521071,0.625,0.347306069151,0.0,3.69190086979e-68,1.45669336814e-20,Player---height,False,mls_players_2015!weight,0.0,Player---weight
176,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.1,0.0,0.0,0.0,5.86284664946e-40,Player---strongFoot,False,mls_players_2015!weight,0.0,Player---weight
177,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,3.9770710773e-33,Player---playPosition,False,mls_players_2015!club,0.0,SportsClub---name
178,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.0,0.0,0.0,0.0,1.38664744344e-54,Player---name,False,mls_players_2015!club,0.0,SportsClub---name
179,fifa-soccer-12-ultimate-team-data-player-database! height,0.0,0.0,0.0,0.0,0.0,2.931120648e-16,Player---height,False,mls_players_2015!club,0.0,SportsClub---name
180,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.0,0.0,0.0,0.0,2.88097169321e-36,Player---strongFoot,False,mls_players_2015!club,0.0,SportsClub---name
181,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,4.27585765539e-33,Player---playPosition,False,mls_players_2015!age,0.0,Player---age
182,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.142857142857,0.0,0.0,0.0,8.53504720384e-55,Player---name,False,mls_players_2015!age,0.0,Player---age
183,fifa-soccer-12-ultimate-team-data-player-database! height,0.619856303519,0.0,0.0185185185185,0.0,7.15908787619e-219,4.04987436415e-16,Player---height,False,mls_players_2015!age,0.0,Player---age
184,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.0,0.0,0.0,0.0,2.0430146278e-36,Player---strongFoot,False,mls_players_2015!age,0.0,Player---age
185,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,2.13426204088e-33,Player---playPosition,False,mls_players_2015!height,0.0,Player---height
186,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.0,0.0,0.0,0.0,2.64049597905e-54,Player---name,False,mls_players_2015!height,0.0,Player---height
187,fifa-soccer-12-ultimate-team-data-player-database! height,0.611975518916,0.857142857143,0.0,0.0,1.81000552529e-221,3.35287429753e-20,Player---height,True,mls_players_2015!height,0.0,Player---height
188,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.1,0.0,0.0,0.0,5.06281036695e-36,Player---strongFoot,False,mls_players_2015!height,0.0,Player---height
189,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.0,0.0,0.0,0.0,1.45159145501e-36,Player---playPosition,False,mls_players_2015!player_num,0.0,Player---tag
190,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.0,0.0,0.0,0.0,5.90176357608e-51,Player---name,False,mls_players_2015!player_num,0.0,Player---tag
191,fifa-soccer-12-ultimate-team-data-player-database! height,0.67306495501,0.0,0.0,0.0,5.08717513457e-188,1.18721382586e-14,Player---height,False,mls_players_2015!player_num,0.0,Player---tag
192,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.0,0.0,0.0,0.0,9.2202491093e-39,Player---strongFoot,False,mls_players_2015!player_num,0.0,Player---tag
193,fifa-soccer-12-ultimate-team-data-player-database! position,0.0,0.888888888889,0.0,0.3,0.0,1.33337038637e-32,Player---playPosition,True,mls_players_2015!position,1.86399409626,Player---playPosition
194,fifa-soccer-12-ultimate-team-data-player-database! name,0.0,0.0,0.0,0.0,0.0,1.81945091941e-54,Player---name,False,mls_players_2015!position,0.0,Player---playPosition
195,fifa-soccer-12-ultimate-team-data-player-database! height,0.0,0.0,0.0,0.0,0.0,2.3890976063e-29,Player---height,False,mls_players_2015!position,0.0,Player---playPosition
196,fifa-soccer-12-ultimate-team-data-player-database! foot,0.0,0.0,0.0,0.0,0.0,1.40361886008e-35,Player---strongFoot,False,mls_players_2015!position,0.0,Player---playPosition
197,mls_players_2015!height,0.24968024275,0.0,0.181697050451,0.0,1.2505094125e-59,0.467125939489,Player---height,False,world_cup_2010_squads! #,0.0,Player---tag
198,mls_players_2015!weight,0.858382792315,0.0,0.0,0.0,2.05270355515e-220,1.6279062825e-30,Player---weight,False,world_cup_2010_squads! #,0.0,Player---tag
199,mls_players_2015!player_num,0.39249613752,0.0,0.190131748902,0.0,2.40895710776e-14,1.84644298379e-28,Player---tag,True,world_cup_2010_squads! #,0.0,Player---tag
200,mls_players_2015!birthplace,0.0,0.0,0.0,0.0,0.0,2.30352063782e-30,SportsTeam---name,False,world_cup_2010_squads! #,0.0,Player---tag
201,mls_players_2015!age,0.908484070725,0.0,0.00297914597815,0.0,2.13178811099e-134,0.012598315215,Player---age,False,world_cup_2010_squads! #,0.0,Player---tag
202,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,0.0424292053879,SportsClub---name,False,world_cup_2010_squads! #,0.0,Player---tag
203,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,2.1076475196e-57,Player---name,False,world_cup_2010_squads! #,0.0,Player---tag
204,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,1.00667847406e-06,Player---playPosition,False,world_cup_2010_squads! #,0.0,Player---tag
205,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,0.220087967674,Player---height,False,world_cup_2010_squads!Country,0.0,SportsTeam---name
206,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,4.70071229098e-30,Player---weight,False,world_cup_2010_squads!Country,0.0,SportsTeam---name
207,mls_players_2015!player_num,0.0,0.0,0.0,0.0,0.0,3.64771599401e-28,Player---tag,False,world_cup_2010_squads!Country,0.0,SportsTeam---name
208,mls_players_2015!birthplace,0.0,0.0,0.0,0.231884057971,0.0,6.21751288241e-30,SportsTeam---name,True,world_cup_2010_squads!Country,1.47001574318,SportsTeam---name
209,mls_players_2015!age,0.0,0.0,0.0,0.0,0.0,0.00214453810575,Player---age,False,world_cup_2010_squads!Country,0.0,SportsTeam---name
210,mls_players_2015!club,0.0,0.0,0.0,0.046511627907,0.0,0.010727788166,SportsClub---name,False,world_cup_2010_squads!Country,0.160441779472,SportsTeam---name
211,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,3.36597572932e-55,Player---name,False,world_cup_2010_squads!Country,0.0,SportsTeam---name
212,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,3.64982890962e-06,Player---playPosition,False,world_cup_2010_squads!Country,0.0,SportsTeam---name
213,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,3.71898696557e-54,Player---height,False,world_cup_2010_squads! Shirt Name,0.0,Player---alternateName
214,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,7.34364570285e-47,Player---weight,False,world_cup_2010_squads! Shirt Name,0.0,Player---alternateName
215,mls_players_2015!player_num,0.0,0.0,0.0,0.0,0.0,1.0935221383e-50,Player---tag,False,world_cup_2010_squads! Shirt Name,0.0,Player---alternateName
216,mls_players_2015!birthplace,0.0,0.166666666667,0.0,0.0,0.0,6.6543602596e-48,SportsTeam---name,False,world_cup_2010_squads! Shirt Name,0.0,Player---alternateName
217,mls_players_2015!age,0.0,0.0769230769231,0.0,0.0,0.0,1.23289218332e-54,Player---age,False,world_cup_2010_squads! Shirt Name,0.0,Player---alternateName
218,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,1.98804135091e-54,SportsClub---name,False,world_cup_2010_squads! Shirt Name,0.0,Player---alternateName
219,mls_players_2015!player_name,0.0,0.157894736842,0.0,0.0,0.0,0.743636741912,Player---name,False,world_cup_2010_squads! Shirt Name,0.0288458326333,Player---alternateName
220,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,2.40969541339e-54,Player---playPosition,False,world_cup_2010_squads! Shirt Name,0.00755157022616,Player---alternateName
221,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,3.04445738153e-53,Player---height,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
222,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,7.84653290537e-45,Player---weight,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
223,mls_players_2015!player_num,0.0,0.0,0.0,0.0,0.0,4.73000140317e-49,Player---tag,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
224,mls_players_2015!birthplace,0.0,0.0526315789474,0.0,0.0,0.0,5.91285946717e-46,SportsTeam---name,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
225,mls_players_2015!age,0.0,0.0833333333333,0.0,0.0,0.0,1.17761981081e-53,Player---age,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
226,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,1.81398775247e-53,SportsClub---name,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
227,mls_players_2015!player_name,0.0,0.166666666667,0.0,0.0,0.0,0.0600172971671,Player---name,False,world_cup_2010_squads! Last Name,0.0577588999496,Player---familyName
228,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,1.35386476593e-53,Player---playPosition,False,world_cup_2010_squads! Last Name,0.0,Player---familyName
229,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,2.64049597905e-54,Player---height,False,world_cup_2010_squads! FIFA Display Name,0.0,Player---name
230,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,3.4084064163e-47,Player---weight,False,world_cup_2010_squads! FIFA Display Name,0.0,Player---name
231,mls_players_2015!player_num,0.0,0.12,0.0,0.0,0.0,5.90176357608e-51,Player---tag,False,world_cup_2010_squads! FIFA Display Name,0.0,Player---name
232,mls_players_2015!birthplace,0.0,0.12,0.0,0.0,0.0,3.18539953042e-48,SportsTeam---name,False,world_cup_2010_squads! FIFA Display Name,0.0,Player---name
233,mls_players_2015!age,0.0,0.05,0.0,0.0,0.0,8.53504720384e-55,Player---age,False,world_cup_2010_squads! FIFA Display Name,0.0,Player---name
234,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,1.38664744344e-54,SportsClub---name,False,world_cup_2010_squads! FIFA Display Name,0.0,Player---name
235,mls_players_2015!player_name,0.0,0.260869565217,0.0,0.0,0.0,0.956494037297,Player---name,True,world_cup_2010_squads! FIFA Display Name,0.212009624888,Player---name
236,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,1.81945091941e-54,Player---playPosition,False,world_cup_2010_squads! FIFA Display Name,6.31518258605e-05,Player---name
237,mls_players_2015!height,0.611721786833,0.625,0.0,0.0,1.81000552529e-221,2.90502891808e-22,Player---height,True,world_cup_2010_squads! Height,0.0,Player---height
238,mls_players_2015!weight,0.0614350187536,0.625,0.337919418633,0.0,6.62784270282e-63,1.80469121287e-19,Player---weight,False,world_cup_2010_squads! Height,0.0,Player---height
239,mls_players_2015!player_num,0.672797738033,0.0,0.0,0.0,5.08717513457e-188,1.32226382999e-12,Player---tag,False,world_cup_2010_squads! Height,0.0,Player---height
240,mls_players_2015!birthplace,0.0,0.0,0.0,0.0,0.0,3.32712735878e-19,SportsTeam---name,False,world_cup_2010_squads! Height,0.0,Player---height
241,mls_players_2015!age,0.618891020391,0.0,0.018018018018,0.0,7.15908787619e-219,2.68229586712e-18,Player---age,False,world_cup_2010_squads! Height,0.0,Player---height
242,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,2.62663571615e-18,SportsClub---name,False,world_cup_2010_squads! Height,0.0,Player---height
243,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,4.92240848877e-52,Player---name,False,world_cup_2010_squads! Height,0.0,Player---height
244,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,2.3978011209e-29,Player---playPosition,False,world_cup_2010_squads! Height,0.0,Player---height
245,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,2.25009531614e-53,Player---height,False,world_cup_2010_squads! First Name,0.0,Player---givenName
246,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,4.02530316443e-45,Player---weight,False,world_cup_2010_squads! First Name,0.0,Player---givenName
247,mls_players_2015!player_num,0.0,0.0,0.0,0.0,0.0,2.75712879933e-49,Player---tag,False,world_cup_2010_squads! First Name,0.0,Player---givenName
248,mls_players_2015!birthplace,0.0,0.105263157895,0.0,0.0,0.0,3.11307445601e-46,SportsTeam---name,False,world_cup_2010_squads! First Name,7.92398760509e-06,Player---givenName
249,mls_players_2015!age,0.0,0.0769230769231,0.0,0.0,0.0,8.51343494701e-54,Player---age,False,world_cup_2010_squads! First Name,0.0,Player---givenName
250,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,1.32000906991e-53,SportsClub---name,False,world_cup_2010_squads! First Name,2.88401921157e-05,Player---givenName
251,mls_players_2015!player_name,0.0,0.157894736842,0.0,0.00309917355372,0.0,0.0953202489025,Player---name,False,world_cup_2010_squads! First Name,0.33633509778,Player---givenName
252,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,1.05613280102e-53,Player---playPosition,False,world_cup_2010_squads! First Name,0.000792532661492,Player---givenName
253,mls_players_2015!height,0.0182135129084,0.0,0.00973992769727,0.0,4.83925633212e-07,4.7663605157e-41,Player---height,False,world_cup_2010_squads! Club,0.0,SportsClub---name
254,mls_players_2015!weight,0.0268579137112,0.0,0.0,0.0,2.14186297904e-10,5.85641039497e-21,Player---weight,False,world_cup_2010_squads! Club,0.0,SportsClub---name
255,mls_players_2015!player_num,0.0144056244581,0.0,0.0073855869557,0.0,0.000241832379083,1.05084902906e-28,Player---tag,False,world_cup_2010_squads! Club,0.000239608945487,SportsClub---name
256,mls_players_2015!birthplace,0.0,0.0,0.0,0.0,0.0,1.01017051676e-22,SportsTeam---name,False,world_cup_2010_squads! Club,0.000873740458838,SportsClub---name
257,mls_players_2015!age,0.0070486537306,0.0,0.000137969491496,0.0,0.000487138762019,1.22317928994e-40,Player---age,False,world_cup_2010_squads! Club,0.0,SportsClub---name
258,mls_players_2015!club,0.0,0.5,0.0,0.0040785922751,0.0,1.08196963258e-40,SportsClub---name,True,world_cup_2010_squads! Club,0.0802024090868,SportsClub---name
259,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,3.57774145299e-31,Player---name,False,world_cup_2010_squads! Club,0.000368402127938,SportsClub---name
260,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,1.75307396584e-43,Player---playPosition,False,world_cup_2010_squads! Club,0.000230127093928,SportsClub---name
261,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,3.12066750307e-33,Player---height,False,world_cup_2010_squads! Position,0.0,Player---playPosition
262,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,9.57944164173e-38,Player---weight,False,world_cup_2010_squads! Position,0.0,Player---playPosition
263,mls_players_2015!player_num,0.0,0.0,0.0,0.0,0.0,2.2754720447e-36,Player---tag,False,world_cup_2010_squads! Position,0.0,Player---playPosition
264,mls_players_2015!birthplace,0.0,0.0,0.0,0.0,0.0,8.49729527447e-38,SportsTeam---name,False,world_cup_2010_squads! Position,0.0,Player---playPosition
265,mls_players_2015!age,0.0,0.0,0.0,0.0,0.0,6.05223236414e-33,Player---age,False,world_cup_2010_squads! Position,0.0,Player---playPosition
266,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,5.68404508705e-33,SportsClub---name,False,world_cup_2010_squads! Position,0.0,Player---playPosition
267,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,1.07286816528e-55,Player---name,False,world_cup_2010_squads! Position,0.0,Player---playPosition
268,mls_players_2015!position,0.0,0.7,0.0,0.0,0.0,1.88513907914e-32,Player---playPosition,True,world_cup_2010_squads! Position,0.0,Player---playPosition
269,mls_players_2015!height,0.0,0.0,0.0,0.0,0.0,1.54897243948e-25,Player---height,False,world_cup_2010_squads! Club Country,0.0,League---name
270,mls_players_2015!weight,0.0,0.0,0.0,0.0,0.0,6.52613306318e-14,Player---weight,False,world_cup_2010_squads! Club Country,0.0,League---name
271,mls_players_2015!player_num,0.0,0.0,0.0,0.0,0.0,0.00663792634977,Player---tag,False,world_cup_2010_squads! Club Country,0.0,League---name
272,mls_players_2015!birthplace,0.0,0.0,0.0,0.00952380952381,0.0,1.33024454964e-13,SportsTeam---name,False,world_cup_2010_squads! Club Country,0.00188676152473,League---name
273,mls_players_2015!age,0.0,0.0,0.0,0.0,0.0,2.49512322563e-24,Player---age,False,world_cup_2010_squads! Club Country,0.0,League---name
274,mls_players_2015!club,0.0,0.142857142857,0.0,0.0,0.0,1.30379548743e-24,SportsClub---name,False,world_cup_2010_squads! Club Country,0.0,League---name
275,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,4.42887163662e-50,Player---name,False,world_cup_2010_squads! Club Country,0.0086191947668,League---name
276,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,3.15976141348e-30,Player---playPosition,False,world_cup_2010_squads! Club Country,0.0,League---name
277,mls_players_2015!height,0.495859224035,0.0,0.0,0.0,1.35773028159e-221,1.7983882782e-53,Player---height,False,world_cup_2010_squads! Date of Birth,0.00481617321506,Player---birthDate
278,mls_players_2015!weight,0.559368419179,0.0,0.0,0.0,1.37076051205e-220,2.45221408124e-45,Player---weight,False,world_cup_2010_squads! Date of Birth,0.0,Player---birthDate
279,mls_players_2015!player_num,0.582215853256,0.0,0.0,0.0,3.57377137586e-188,1.84734116481e-49,Player---tag,False,world_cup_2010_squads! Date of Birth,0.107901885668,Player---birthDate
280,mls_players_2015!birthplace,0.0,0.142857142857,0.0,0.0,0.0,1.93355022143e-46,SportsTeam---name,False,world_cup_2010_squads! Date of Birth,0.0,Player---birthDate
281,mls_players_2015!age,0.607556085651,0.0,0.00734067400734,0.0,4.77272525079e-219,6.69375690857e-54,Player---age,False,world_cup_2010_squads! Date of Birth,0.0,Player---birthDate
282,mls_players_2015!club,0.0,0.0,0.0,0.0,0.0,1.04292256064e-53,SportsClub---name,False,world_cup_2010_squads! Date of Birth,0.0,Player---birthDate
283,mls_players_2015!player_name,0.0,0.0,0.0,0.0,0.0,0.131292840373,Player---name,False,world_cup_2010_squads! Date of Birth,0.0,Player---birthDate
284,mls_players_2015!position,0.0,0.0,0.0,0.0,0.0,8.7860489531e-54,Player---playPosition,False,world_cup_2010_squads! Date of Birth,0.0,Player---birthDate
285,players!shortName,0.0,0.444444444444,0.0,0.0,0.0,0.0846792615277,Player---name,True,bundesliga-2015-2016-rosters!Name,0.00255535490381,Player---name
286,players!leagueName,0.0,0.4,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Name,0.0,Player---name
287,players!lastName,0.0,0.5,0.0,0.0,0.0,0.000855897952487,Player---familyName,False,bundesliga-2015-2016-rosters!Name,0.00376331517978,Player---name
288,players!fullName,0.0,0.5,0.0,0.0,0.0,0.105624519106,Player---name,True,bundesliga-2015-2016-rosters!Name,0.141713020784,Player---name
289,players!leagueShortname,0.0,0.1875,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Name,0.0,Player---name
290,players!displayName,0.0,0.363636363636,0.0,0.00103199174407,0.0,0.130546994452,Player---name,True,bundesliga-2015-2016-rosters!Name,0.181535625517,Player---name
291,players!firstName,0.0,0.444444444444,0.0,0.00122549019608,0.0,3.01362442064e-17,Player---givenName,False,bundesliga-2015-2016-rosters!Name,0.146214254828,Player---name
292,players!shortName,0.0,0.0,0.0,0.0,0.0,1.31305415989e-54,Player---name,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
293,players!leagueName,0.0,0.0,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
294,players!lastName,0.0,0.0,0.0,0.0,0.0,1.33657864814e-53,Player---familyName,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
295,players!fullName,0.0,0.0,0.0,0.0,0.0,1.14012718877e-54,Player---name,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
296,players!leagueShortname,0.0,0.0,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
297,players!displayName,0.0,0.0,0.0,0.0,0.0,9.90932017863e-55,Player---name,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
298,players!firstName,0.0,0.0,0.0,0.0,0.0,7.05465454124e-49,Player---givenName,False,bundesliga-2015-2016-rosters!Club,0.0,SportsClub---name
299,players!shortName,0.0,0.0,0.0,0.0,0.0,1.6778019035e-46,Player---name,False,bundesliga-2015-2016-rosters!Country,7.55516585963e-06,SportsTeam---name
300,players!leagueName,0.0,0.0,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Country,0.0,SportsTeam---name
301,players!lastName,0.0,0.0,0.0,0.0,0.0,2.09626447927e-44,Player---familyName,False,bundesliga-2015-2016-rosters!Country,1.14061881491e-05,SportsTeam---name
302,players!fullName,0.0,0.0,0.0,0.0,0.0,1.24784224625e-46,Player---name,False,bundesliga-2015-2016-rosters!Country,7.98434472499e-06,SportsTeam---name
303,players!leagueShortname,0.0,0.0,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Country,0.0,SportsTeam---name
304,players!displayName,0.0,0.0,0.0,0.0,0.0,9.29713403738e-47,Player---name,False,bundesliga-2015-2016-rosters!Country,8.5500222484e-06,SportsTeam---name
305,players!firstName,0.0,0.0,0.0,0.0,0.0,5.33119343462e-35,Player---givenName,False,bundesliga-2015-2016-rosters!Country,0.0,SportsTeam---name
306,players!shortName,0.0,0.125,0.0,0.0,0.0,0.504914418138,Player---name,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
307,players!leagueName,0.0,0.0555555555556,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
308,players!lastName,0.0,0.0625,0.0,0.0,0.0,0.018879274895,Player---familyName,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
309,players!fullName,0.0,0.0625,0.0,0.0,0.0,0.578053734399,Player---name,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
310,players!leagueShortname,0.0,0.0909090909091,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
311,players!displayName,0.0,0.0526315789474,0.0,0.0,0.0,0.656002343714,Player---name,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
312,players!firstName,0.0,0.125,0.0,0.0,0.0,1.16110318089e-14,Player---givenName,False,bundesliga-2015-2016-rosters!Birthdate,0.0,Player---birthDate
313,players!shortName,0.0,0.0,0.0,0.0,0.0,4.01205518704e-50,Player---name,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
314,players!leagueName,0.0,0.0833333333333,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
315,players!lastName,0.0,0.0,0.0,0.0,0.0,1.2472412388e-48,Player---familyName,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
316,players!fullName,0.0,0.0,0.0,0.0,0.0,3.25292736656e-50,Player---name,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
317,players!leagueShortname,0.0,0.0588235294118,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
318,players!displayName,0.0,0.0,0.0,0.0,0.0,2.64105206159e-50,Player---name,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
319,players!firstName,0.0,0.0,0.0,0.0,0.0,9.54562324942e-42,Player---givenName,False,bundesliga-2015-2016-rosters!Tag,0.0,Player---tag
320,players!shortName,0.0,0.0,0.0,0.0,0.0,6.56365138453e-55,Player---name,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
321,players!leagueName,0.0,0.0,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
322,players!lastName,0.0,0.0,0.0,0.0,0.0,3.62960531634e-54,Player---familyName,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
323,players!fullName,0.0,0.0,0.0,0.0,0.0,5.9153593998e-55,Player---name,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
324,players!leagueShortname,0.0,0.0,0.0,0.0,0.0,0.0,League---name,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
325,players!displayName,0.0,0.0,0.0,0.0,0.0,5.33494803352e-55,Player---name,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
326,players!firstName,0.0,0.0,0.0,0.0,0.0,1.13858109475e-50,Player---givenName,False,bundesliga-2015-2016-rosters!Position,0.0,Player---playPosition
327,uefa_players!no,0.577374924913,0.0,0.224489795918,0.0,1.91003089907e-43,5.04324989147e-31,Player---tag,True,2014 WC french!No.,0.0,Player---tag
